piece_index,canonical_composer,canonical_title,year,split,midi_filename,total_length_sec,segment_index,start_sec,end_sec,tempo_label,tempo_category_num
704,Isaac Albéniz,"Iberia, Evocation, Triana",2004,train,2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_05_Track05_wav.midi,292.4916666666667,1,0.0,292.4916666666667,fast,2
705,Isaac Albéniz,Navarra,2009,train,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_08_WAV.midi,337.20572916666663,1,0.0,337.20572916666663,fast,2
706,Isaac Albéniz,Triana from 'Iberia',2004,train,2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_08_Track08_wav.midi,260.39166666666665,1,0.0,260.39166666666665,fast,2
707,Isaac Albéniz / Leopold Godowsky,Tango,2009,train,2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_07_WAV.midi,175.32552083333331,1,0.0,175.32552083333331,slow,0
708,Jean-Philippe Rameau,RameauSelections,2006,train,2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_01_Track01_wav.midi,334.83463541666663,1,0.0,334.83463541666663,fast,2
709,Johann Christian Fischer / Wolfgang Amadeus Mozart,12 Variations on a Theme from a Menuet by Fischer,2004,train,2004/MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_01_Track01_wav.midi,688.3239583333333,1,0.0,688.3239583333333,fast,2
710,Johann Pachelbel,Chaconne in F Minor,2008,train,2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--1.midi,172.97135416666666,1,0.0,172.97135416666666,slow,0
711,Johann Sebastian Bach,"Chromatic Fantasy and Fugue in D Minor, BWV 903",2018,train,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--1.midi,637.1588541666666,1,0.0,637.1588541666666,fast,2
712,Johann Sebastian Bach,"Chromatic Fantasy and Fugue in D Minor, BWV 903",2014,train,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--1.midi,738.6328125,1,0.0,738.6328125,fast,2
713,Johann Sebastian Bach,"Chromatic Fantasy and Fugue in D Minor, BWV 903",2015,train,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--1.midi,711.3927083333333,1,0.0,711.3927083333333,fast,2
714,Johann Sebastian Bach,"Duet in E Minor, BWV 802",2009,train,2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_03_WAV.midi,131.83333333333331,1,0.0,131.83333333333331,fast,2
715,Johann Sebastian Bach,"Duet in G, BWV 804",2009,train,2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_04_WAV.midi,125.14322916666666,1,0.0,125.14322916666666,fast,2
716,Johann Sebastian Bach,"English Suite No. 2  in A Minor, BWV 807, I. Prelude",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--1.midi,285.7958333333333,1,0.0,285.7958333333333,fast,2
717,Johann Sebastian Bach,"English Suite in A Minor, BWV 807",2018,train,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--1.midi,1324.9127604166663,1,0.0,1324.9127604166663,slow,0
718,Johann Sebastian Bach,"English Suite in A Minor, BWV 807",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--2.midi,821.34375,1,0.0,821.34375,fast,2
719,Johann Sebastian Bach,"English Suite no. 3 in G Minor, Prelude",2008,train,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--1.midi,168.86328125,1,0.0,168.86328125,fast,2
720,Johann Sebastian Bach,French Suite No. 5 in G Major,2004,train,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_05_Track05_wav.midi,969.021875,1,0.0,969.021875,fast,2
721,Johann Sebastian Bach,French Suite No. 5 in G Major,2004,train,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_03_Track03_wav.midi,792.4895833333334,1,0.0,300.0,fast,2
721,Johann Sebastian Bach,French Suite No. 5 in G Major,2004,train,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_03_Track03_wav.midi,792.4895833333334,2,300.0,480.0,slow,0
721,Johann Sebastian Bach,French Suite No. 5 in G Major,2004,train,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_03_Track03_wav.midi,792.4895833333334,3,480.0,792.4895833333334,slow,0
722,Johann Sebastian Bach,French Suite No. 5 in G Major,2004,train,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_05_Track05_wav.midi,131.17395833333333,1,0.0,131.17395833333333,fast,2
723,Johann Sebastian Bach,"Italian Concerto in F Major, BWV 971 (Complete)",2014,train,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--1.midi,785.3515625,1,0.0,785.3515625,fast,2
724,Johann Sebastian Bach,"Italian Concerto, BWV 971",2018,train,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--1.midi,733.6145833333333,1,0.0,733.6145833333333,fast,2
725,Johann Sebastian Bach,"Italian Concerto, BWV 971 (Complete)",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--1.midi,771.1374999999999,1,0.0,240.0,fast,2
725,Johann Sebastian Bach,"Italian Concerto, BWV 971 (Complete)",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--1.midi,771.1374999999999,2,240.0,540.0,slow,0
725,Johann Sebastian Bach,"Italian Concerto, BWV 971 (Complete)",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--1.midi,771.1374999999999,3,540.0,771.1374999999999,fast,2
726,Johann Sebastian Bach,"Overture in the French Style in B Minor, BWV 831",2013,test,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--1.midi,446.85546875,1,0.0,120.0,slow,0
726,Johann Sebastian Bach,"Overture in the French Style in B Minor, BWV 831",2013,test,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--1.midi,446.85546875,2,120.0,446.85546875,fast,2
727,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825 (Complete)",2014,train,2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_14_R1_2014_wav--1.midi,951.5208333333331,1,0.0,951.5208333333331,medium,1
728,Johann Sebastian Bach,"Partita No. 2 in C Minor, I. Sinfonia",2013,train,2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,265.81640625,1,0.0,265.81640625,fast,2
729,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828",2018,train,2018/MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1.midi,1091.6627604166663,1,0.0,1091.6627604166663,medium,1
730,Johann Sebastian Bach,Partita No. 6 in E Minor,2009,train,2009/MIDI-Unprocessed_10_R1_2009_01-02_ORIG_MID--AUDIO_10_R1_2009_10_R1_2009_01_WAV.midi,1286.8138020833333,1,0.0,1286.8138020833333,medium,1
731,Johann Sebastian Bach,"Partita in C Minor, BWV 826",2014,train,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--2.midi,1133.6588541666663,1,0.0,1133.6588541666663,fast,2
732,Johann Sebastian Bach,Prelude & Fugue,2006,train,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_01_Track01_wav.midi,452.9283854166666,1,0.0,240.0,slow,0
732,Johann Sebastian Bach,Prelude & Fugue,2006,train,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_01_Track01_wav.midi,452.9283854166666,2,240.0,452.9283854166666,fast,2
733,Johann Sebastian Bach,Prelude & Fugue,2006,train,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_01_Track01_wav.midi,291.31119791666663,1,0.0,291.31119791666663,slow,0
734,Johann Sebastian Bach,"Prelude & Fugue in B flat minor, Book I, BWV 867",2013,train,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--1.midi,323.00651041666663,1,0.0,323.00651041666663,slow,0
735,Johann Sebastian Bach,"Prelude & Fugue in G Minor, WTK II",2004,train,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.midi,311.7270833333333,1,0.0,180.0,slow,0
735,Johann Sebastian Bach,"Prelude & Fugue in G Minor, WTK II",2004,train,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.midi,311.7270833333333,2,180.0,311.7270833333333,fast,2
736,Johann Sebastian Bach,"Prelude and Fuge in G-sharp Minor, WTC I, BWV 863",2011,test,2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_07_Track07_wav.midi,298.6458333333333,1,0.0,298.6458333333333,slow,0
737,Johann Sebastian Bach,"Prelude and Fugue in  F-sharp Major, WTC I , BWV 858",2015,test,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--1.midi,228.140625,1,0.0,228.140625,medium,1
738,Johann Sebastian Bach,"Prelude and Fugue in A Major, WTC I, BWV 864",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--1.midi,212.384375,1,0.0,212.384375,fast,2
739,Johann Sebastian Bach,"Prelude and Fugue in A Major, WTC II, BWV 888",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.midi,174.59791666666666,1,0.0,174.59791666666666,medium,1
740,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC I, BWV 865",2011,train,2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_12_Track12_wav.midi,316.2278645833333,1,0.0,316.2278645833333,fast,2
741,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC I, BWV 865",2011,train,2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_14_Track14_wav.midi,303.56510416666663,1,0.0,303.56510416666663,fast,2
742,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC I, BWV 865",2017,train,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.midi,309.23020833333334,1,0.0,309.23020833333334,fast,2
743,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II,  BWV 889",2011,train,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.midi,241.37890625,1,0.0,241.37890625,medium,1
744,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 847",2013,train,2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--1.midi,221.7734375,1,0.0,221.7734375,fast,2
745,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 889",2015,train,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.midi,236.1927083333333,1,0.0,236.1927083333333,medium,1
746,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 889",2011,train,2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.midi,244.33984375,1,0.0,244.33984375,medium,1
747,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 889",2017,train,2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.midi,241.85208333333333,1,0.0,241.85208333333333,fast,2
748,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 889",2017,train,2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.midi,225.74479166666663,1,0.0,225.74479166666663,medium,1
749,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 889",2017,train,2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--2.midi,216.91354166666667,1,0.0,216.91354166666667,fast,2
750,Johann Sebastian Bach,"Prelude and Fugue in A-flat Major, WTC I",2008,test,2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,233.21875,1,0.0,233.21875,medium,1
751,Johann Sebastian Bach,"Prelude and Fugue in A-flat Major, WTC I, BWV 862",2013,test,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--1.midi,208.17838541666663,1,0.0,208.17838541666663,medium,1
752,Johann Sebastian Bach,"Prelude and Fugue in B Major, WTC I, BWV 868",2014,validation,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--2.midi,188.8841145833333,1,0.0,188.8841145833333,medium,1
753,Johann Sebastian Bach,"Prelude and Fugue in B Major, WTC II, BWV 892",2011,train,2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.midi,347.6067708333333,1,0.0,347.6067708333333,medium,1
754,Johann Sebastian Bach,"Prelude and Fugue in B Major, WTC II, BWV 892",2017,train,2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.midi,347.0770833333333,1,0.0,347.0770833333333,medium,1
755,Johann Sebastian Bach,"Prelude and Fugue in B Minor, WTC II",2008,train,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.midi,223.90234375,1,0.0,223.90234375,fast,2
756,Johann Sebastian Bach,"Prelude and Fugue in B Minor, WTC II",2008,train,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.midi,224.95182291666663,1,0.0,224.95182291666663,fast,2
757,Johann Sebastian Bach,"Prelude and Fugue in B Minor, WTC II, BWV 893",2013,train,2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,254.6809895833333,1,0.0,254.6809895833333,fast,2
758,Johann Sebastian Bach,"Prelude and Fugue in B-Moll, No. 22 WTKII",2004,test,2004/MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_01_Track01_wav.midi,420.4510416666666,1,0.0,420.4510416666666,medium,1
759,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",2015,train,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--1.midi,314.1427083333333,1,0.0,314.1427083333333,slow,0
760,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",2013,train,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--1.midi,316.22916666666663,1,0.0,316.22916666666663,slow,0
761,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",2013,train,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--1.midi,352.8020833333333,1,0.0,352.8020833333333,slow,0
762,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",2011,train,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_12_Track12_wav.midi,337.94791666666663,1,0.0,337.94791666666663,slow,0
763,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC II",2008,test,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--1.midi,361.7018229166666,1,0.0,361.7018229166666,fast,2
764,Johann Sebastian Bach,"Prelude and Fugue in C Major, WTC  II, BWV 870",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--1.midi,233.15416666666667,1,0.0,233.15416666666667,medium,1
765,Johann Sebastian Bach,"Prelude and Fugue in C Major, WTC II, BWV 846",2014,train,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--1.midi,239.8984375,1,0.0,239.8984375,medium,1
766,Johann Sebastian Bach,"Prelude and Fugue in C Major, WTC II, BWV 870",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--1.midi,258.5239583333333,1,0.0,258.5239583333333,medium,1
767,Johann Sebastian Bach,"Prelude and Fugue in C Minor, WTC II, BWV 871",2011,train,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_07_Track07_wav.midi,238.73046875,1,0.0,60.0,fast,2
767,Johann Sebastian Bach,"Prelude and Fugue in C Minor, WTC II, BWV 871",2011,train,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_07_Track07_wav.midi,238.73046875,2,60.0,238.73046875,slow,0
768,Johann Sebastian Bach,"Prelude and Fugue in C sharp major, WTC I, BWV 848",2011,train,2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,204.2239583333333,1,0.0,204.2239583333333,fast,2
769,Johann Sebastian Bach,"Prelude and Fugue in C-Sharp Major, WTC I, BWV 848",2011,train,2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_02_Track02_wav.midi,209.9934895833333,1,0.0,209.9934895833333,fast,2
770,Johann Sebastian Bach,"Prelude and Fugue in C-Sharp Major, WTC I, BWV 848",2011,train,2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_15_Track15_wav.midi,202.9609375,1,0.0,202.9609375,fast,2
771,Johann Sebastian Bach,"Prelude and Fugue in C-Sharp Minor, WTC I, BWV 849",2014,validation,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--1.midi,328.4309895833333,1,0.0,328.4309895833333,medium,1
772,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, BWV 848",2013,train,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--1.midi,208.59635416666663,1,0.0,208.59635416666663,fast,2
773,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I",2008,train,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--1.midi,180.0234375,1,0.0,180.0234375,fast,2
774,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I",2008,train,2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.midi,195.69010416666663,1,0.0,195.69010416666663,fast,2
775,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",2015,train,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--1.midi,218.02916666666667,1,0.0,218.02916666666667,fast,2
776,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",2013,train,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_12_R1_2013_wav--1.midi,211.109375,1,0.0,211.109375,fast,2
777,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Major, WTC I, BWV 848",2017,train,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--1.midi,194.90625,1,0.0,194.90625,fast,2
778,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, Book I, BWV 849",2018,validation,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--1.midi,456.1848958333333,1,0.0,456.1848958333333,slow,0
779,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC I",2008,validation,2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--1.midi,323.60807291666663,1,0.0,323.60807291666663,medium,1
780,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC I, BWV 849",2017,validation,2017/MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--1.midi,446.7125,1,0.0,446.7125,slow,0
781,Johann Sebastian Bach,"Prelude and Fugue in C-sharp Minor, WTC II",2008,test,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,382.48828125,1,0.0,382.48828125,slow,0
782,Johann Sebastian Bach,"Prelude and Fugue in D Major, Book II",2018,train,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.midi,313.2265625,1,0.0,120.0,fast,2
782,Johann Sebastian Bach,"Prelude and Fugue in D Major, Book II",2018,train,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.midi,313.2265625,2,120.0,313.2265625,slow,0
783,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC I, BWV 850",2011,test,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,175.88541666666666,1,0.0,175.88541666666666,medium,1
784,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC I, BWV 850",2017,test,2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--1.midi,210.6625,1,0.0,210.6625,medium,1
785,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.midi,374.36354166666666,1,0.0,180.0,fast,2
785,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.midi,374.36354166666666,2,180.0,374.36354166666666,slow,0
786,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",2013,train,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--1.midi,352.83463541666663,1,0.0,352.83463541666663,slow,0
787,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",2011,train,2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_02_Track02_wav.midi,153.4921875,1,0.0,153.4921875,fast,2
788,Johann Sebastian Bach,"Prelude and Fugue in D Major, WTC II, BWV 874",2011,train,2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.midi,171.83203125,1,0.0,171.83203125,slow,0
789,Johann Sebastian Bach,"Prelude and Fugue in D Minor, Book II",2004,validation,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_01_Track01_wav.midi,203.796875,1,0.0,203.796875,fast,2
790,Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC I, BWV 851",2011,train,2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_02_Track02_wav.midi,221.1966145833333,1,0.0,221.1966145833333,medium,1
791,Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II,  BWV 875",2011,validation,2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.midi,229.71744791666663,1,0.0,229.71744791666663,fast,2
792,Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II, BWV 875",2013,validation,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_14_R1_2013_wav--1.midi,213.625,1,0.0,213.625,fast,2
793,Johann Sebastian Bach,"Prelude and Fugue in D Minor, WTC II, BWV 875",2017,validation,2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.midi,208.58541666666667,1,0.0,208.58541666666667,fast,2
794,Johann Sebastian Bach,"Prelude and Fugue in D major, WTC I",2008,test,2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1.midi,230.4466145833333,1,0.0,230.4466145833333,fast,2
795,Johann Sebastian Bach,"Prelude and Fugue in D-flat Major, WTC I, BWV 848",2011,train,2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_07_Track07_wav.midi,201.04296875,1,0.0,201.04296875,fast,2
796,Johann Sebastian Bach,"Prelude and Fugue in D-flat Major, WTC I, BWV 848",2017,train,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.midi,230.99375,1,0.0,230.99375,fast,2
797,Johann Sebastian Bach,"Prelude and Fugue in D-sharp Minor, WTC II, BWV 877",2013,test,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1.midi,389.2057291666666,1,0.0,120.0,fast,2
797,Johann Sebastian Bach,"Prelude and Fugue in D-sharp Minor, WTC II, BWV 877",2013,test,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1.midi,389.2057291666666,2,120.0,389.2057291666666,slow,0
798,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2013,train,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--1.midi,157.07291666666666,1,0.0,157.07291666666666,fast,2
799,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2013,train,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,142.01041666666666,1,0.0,142.01041666666666,fast,2
800,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2011,train,2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_15_Track15_wav.midi,145.30338541666666,1,0.0,145.30338541666666,fast,2
801,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2017,train,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--1.midi,151.00104166666665,1,0.0,151.00104166666665,fast,2
802,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2017,train,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi,151.109375,1,0.0,151.109375,fast,2
803,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854  ",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi,159.93229166666666,1,0.0,159.93229166666666,medium,1
804,Johann Sebastian Bach,"Prelude and Fugue in E Minor WTC I, BWV 855",2015,test,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi,201.86770833333333,1,0.0,201.86770833333333,fast,2
805,Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC I",2008,train,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,343.8372395833333,1,0.0,343.8372395833333,medium,1
