piece_index,canonical_composer,canonical_title,year,split,midi_filename,total_length_sec,section_index,start_sec,end_sec,num_onsets,onsets_per_sec,median_note_length_sec,median_ioi_sec,speed_category,speed_category_num
624,Frédéric Chopin,"Nocturne in B Major, Op. 9, No. 3",2014,test,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--4.midi,354.32421875,3,300.0,354.32421875,184,3.387071259078162,0.1861979166666856,0.2252604166666287,medium,1
625,Frédéric Chopin,"Nocturne in C Minor, Op. 48 No. 1",2008,validation,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,296.85026041666663,1,0.0,120.0,232,1.9333333333333331,0.3126908225574645,0.323769755747124,slow,0
625,Frédéric Chopin,"Nocturne in C Minor, Op. 48 No. 1",2008,validation,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,296.85026041666663,2,120.0,180.0,190,3.1666666666666665,0.0533854166666571,0.1562500000000284,medium,1
625,Frédéric Chopin,"Nocturne in C Minor, Op. 48 No. 1",2008,validation,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,296.85026041666663,3,180.0,240.0,331,5.516666666666667,0.0631510416666714,0.1647135416666572,very_fast,3
625,Frédéric Chopin,"Nocturne in C Minor, Op. 48 No. 1",2008,validation,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,296.85026041666663,4,240.0,296.85026041666663,147,2.5857401342158925,0.0950520833333712,0.2194010416666429,slow,0
626,Frédéric Chopin,"Nocturne in C-Sharp Minor, Op. Posth.",2014,train,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--6.midi,243.54557291666663,1,0.0,243.54557291666663,612,2.5128767181877967,0.3416362421704798,0.3382586975762442,slow,0
627,Frédéric Chopin,"Nocturne in C-sharp Minor, Op. 27 No. 1",2017,test,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.midi,302.68333333333334,1,0.0,120.0,371,3.091666666666667,0.3293772461814981,0.3148542789757417,slow,0
627,Frédéric Chopin,"Nocturne in C-sharp Minor, Op. 27 No. 1",2017,test,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.midi,302.68333333333334,2,120.0,180.0,313,5.216666666666667,0.10833333333332,0.1531250000000099,fast,2
627,Frédéric Chopin,"Nocturne in C-sharp Minor, Op. 27 No. 1",2017,test,2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.midi,302.68333333333334,3,180.0,302.68333333333334,271,2.208939002852873,0.3138914514145062,0.3307599169741618,slow,0
628,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_06_Track06_wav.midi,429.1497395833333,1,0.0,240.0,662,2.7583333333333333,0.3913193133182343,0.34671705847181,slow,0
628,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_06_Track06_wav.midi,429.1497395833333,2,240.0,300.0,202,3.3666666666666667,0.2981770833332007,0.2903645833333144,medium,1
628,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_06_Track06_wav.midi,429.1497395833333,3,300.0,429.1497395833333,312,2.415800457721274,0.4255600627671045,0.3533278245191961,slow,0
629,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.midi,355.5,1,0.0,120.0,845,7.041666666666667,0.044461137820514,0.1196668515779071,very_fast,3
629,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.midi,355.5,2,120.0,240.0,316,2.6333333333333333,0.1987757944356658,0.3291695510285013,slow,0
629,Frédéric Chopin,Nocturne in Db,2006,validation,2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.midi,355.5,3,240.0,355.5,777,6.727272727272728,0.0521336068211347,0.1287101833976969,very_fast,3
630,Frédéric Chopin,"Nocturne in E-flat Major, Op. 55 No. 2",2013,validation,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--3.midi,279.37890625,1,0.0,240.0,933,3.8875,0.236141814040731,0.2477747353965843,medium,1
630,Frédéric Chopin,"Nocturne in E-flat Major, Op. 55 No. 2",2013,validation,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--3.midi,279.37890625,2,240.0,279.37890625,23,0.584069040769765,0.662760416666714,0.6217447916666856,slow,0
631,Frédéric Chopin,"Nocturne in F-sharp Major, Op. 15, No. 2",2008,test,2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,232.328125,1,0.0,120.0,315,2.625,0.3648768187830724,0.2654844576719605,slow,0
631,Frédéric Chopin,"Nocturne in F-sharp Major, Op. 15, No. 2",2008,test,2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,232.328125,2,120.0,180.0,204,3.4,0.1588541666666572,0.1861979166666572,medium,1
631,Frédéric Chopin,"Nocturne in F-sharp Major, Op. 15, No. 2",2008,test,2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,232.328125,3,180.0,232.328125,131,2.503433860853986,0.224609375,0.2434895833333428,slow,0
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,1,0.0,60.0,242,4.033333333333333,0.0572916666666678,0.1497395833333428,fast,2
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,2,60.0,120.0,170,2.833333333333333,0.0651041666666571,0.20703125,medium,1
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,3,120.0,180.0,210,3.5,0.07421875,0.1744791666666572,medium,1
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,4,180.0,240.0,131,2.183333333333333,0.0911458333333428,0.3860677083333286,slow,0
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,5,240.0,420.0,591,3.283333333333333,0.0724782325154591,0.1615464608008833,medium,1
632,Frédéric Chopin,Polonaise Op. 26 in E-flat Minor,2008,test,2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,424.3255208333333,6,420.0,424.3255208333333,3,0.6935580975316105,0.2740885416666003,1.4003906249999716,slow,0
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,1,0.0,120.0,499,4.158333333333333,0.055449440547778,0.1602449691048744,fast,2
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,2,120.0,180.0,270,4.5,0.0598958333333428,0.1562500000000284,fast,2
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,3,180.0,300.0,437,3.6416666666666666,0.0626370614034798,0.2620271381579082,medium,1
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,4,300.0,360.0,175,2.9166666666666665,0.2167968749999715,0.2760416666666572,slow,0
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,5,360.0,420.0,194,3.2333333333333334,0.1080729166666287,0.2317708333333143,medium,1
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,6,420.0,480.0,148,2.466666666666667,0.2278645833332575,0.2955729166666856,slow,0
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,7,480.0,540.0,225,3.75,0.0559895833332575,0.1536458333333143,medium,1
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,8,540.0,600.0,269,4.483333333333333,0.06640625,0.1601562499999431,fast,2
633,Frédéric Chopin,Polonaise Op. 44,2006,test,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.midi,662.9544270833333,9,600.0,662.9544270833333,175,2.7797886202403395,0.1438802083333712,0.2460937500000568,slow,0
634,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2013,test,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4.midi,457.5234375,1,0.0,180.0,723,4.016666666666667,0.1044818320654725,0.1754480751498438,medium,1
634,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2013,test,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4.midi,457.5234375,2,180.0,300.0,616,5.133333333333334,0.0608089826839725,0.1562500000000065,fast,2
634,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2013,test,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4.midi,457.5234375,3,300.0,457.5234375,650,4.126370083816893,0.1688681891025296,0.2050240384616028,medium,1
635,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2011,test,2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav.midi,381.0677083333333,1,0.0,180.0,790,4.388888888888889,0.0763597705696122,0.1658030063291153,fast,2
635,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2011,test,2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav.midi,381.0677083333333,2,180.0,360.0,1003,5.572222222222222,0.0702475905616585,0.1598252118644051,very_fast,3
635,Frédéric Chopin,Polonaise Op. 53 in A-flat Major,2011,test,2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav.midi,381.0677083333333,3,360.0,381.0677083333333,84,3.987144622991351,0.0559895833333428,0.1692708333332575,fast,2
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,1,0.0,120.0,276,2.3,0.3519729393115862,0.2946671195652049,slow,0
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,2,120.0,180.0,229,3.816666666666667,0.1139322916666714,0.2604166666666572,medium,1
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,3,180.0,300.0,593,4.941666666666666,0.1373950428611524,0.1603922937745882,fast,2
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,4,300.0,360.0,247,4.116666666666666,0.1588541666666287,0.1842447916666572,medium,1
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,5,360.0,540.0,425,2.361111111111111,0.3223973651960818,0.3419500612744611,slow,0
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,6,540.0,600.0,184,3.066666666666667,0.0989583333333712,0.2174479166666287,medium,1
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,7,600.0,660.0,163,2.716666666666667,0.1875,0.2688802083334281,slow,0
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,8,660.0,720.0,317,5.283333333333333,0.0807291666667993,0.1627604166667424,fast,2
636,Frédéric Chopin,Polonaise-Fantasie,2006,test,2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_02_Track02_wav.midi,779.0065104166666,9,720.0,779.0065104166666,249,4.219873336716908,0.0520833333333712,0.1445312500000568,fast,2
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,1,0.0,60.0,127,2.1166666666666667,0.3606770833333357,0.2194010416666678,slow,0
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,2,60.0,180.0,424,3.533333333333333,0.127839094437891,0.2448484792649471,medium,1
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,3,180.0,240.0,367,6.116666666666666,0.12109375,0.1380208333333428,very_fast,3
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,4,240.0,360.0,510,4.25,0.1450954861111053,0.1664317810457615,fast,2
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,5,360.0,420.0,165,2.75,0.3053385416666287,0.3255208333333144,slow,0
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,6,420.0,480.0,211,3.5166666666666666,0.1263020833333143,0.205078125,medium,1
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,7,480.0,540.0,157,2.6166666666666667,0.19140625,0.2786458333333144,slow,0
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,8,540.0,660.0,662,5.516666666666667,0.0709635416666856,0.1507161458333143,very_fast,3
637,Frédéric Chopin,Polonaise-Fantasie Op. 61,2008,test,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,671.7630208333333,9,660.0,671.7630208333333,2,0.170024352446315,0.1510416666667424,2.622395833333257,slow,0
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,1,0.0,120.0,214,1.7833333333333334,0.4575119256230479,0.3076932437694744,slow,0
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,2,120.0,180.0,213,3.55,0.1041666666666571,0.275390625,medium,1
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,3,180.0,300.0,612,5.1,0.130693423202629,0.1480290032679909,fast,2
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,4,300.0,360.0,255,4.25,0.1614583333333712,0.177734375,fast,2
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,5,360.0,480.0,293,2.441666666666667,0.3795995093855543,0.2990036618316499,slow,0
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,6,480.0,540.0,246,4.1,0.11328125,0.1653645833333143,fast,2
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,7,540.0,600.0,115,1.9166666666666667,0.44140625,0.3372395833334281,slow,0
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,8,600.0,720.0,625,5.208333333333333,0.0650041666667228,0.1534281250000863,fast,2
638,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,725.8098958333333,9,720.0,725.8098958333333,0,0.0,,,slow,0
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,1,0.0,120.0,242,2.0166666666666666,0.3742897727272682,0.3026751893939423,slow,0
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,2,120.0,240.0,515,4.291666666666667,0.1173391990291361,0.1865329186893271,fast,2
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,3,240.0,300.0,328,5.466666666666667,0.1562499999999715,0.1666666666666287,fast,2
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,4,300.0,420.0,400,3.333333333333333,0.2139973958333232,0.1826302083333144,medium,1
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,5,420.0,540.0,289,2.408333333333333,0.3061788134370637,0.3461108708189201,slow,0
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,6,540.0,600.0,200,3.333333333333333,0.1354166666667424,0.2486979166666287,medium,1
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,7,600.0,660.0,114,1.9,0.3190104166666287,0.3346354166666287,slow,0
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,8,660.0,780.0,630,5.25,0.0630208333333712,0.1481770833332575,fast,2
639,Frédéric Chopin,"Polonaise-Fantasie, Op. 61",2009,test,2009/MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,780.65234375,9,780.0,780.65234375,0,0.0,,,slow,0
640,Frédéric Chopin,"Preludes, Book II, L 123, VI. Général Lavine - eccentric",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,151.225,1,0.0,120.0,418,3.4833333333333334,0.0463317384369932,0.2209280303030297,medium,1
640,Frédéric Chopin,"Preludes, Book II, L 123, VI. Général Lavine - eccentric",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,151.225,2,120.0,151.225,84,2.6901521216973583,0.0583333333333371,0.2541666666666629,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,1,0.0,60.0,195,3.25,0.0768229166666643,0.1588541666666652,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,2,60.0,180.0,143,1.1916666666666669,0.3229394303613216,0.7305279356060571,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,3,180.0,300.0,445,3.7083333333333335,0.0648232677902569,0.1630588717228406,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,4,300.0,420.0,172,1.4333333333333331,0.2305066012596287,0.5388694585755369,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,5,420.0,480.0,241,4.016666666666667,0.0677083333333143,0.1367187499999715,fast,2
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,6,480.0,660.0,221,1.227777777777778,0.5934053308824767,0.7342984068628198,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,7,660.0,720.0,419,6.983333333333333,0.0826822916666287,0.1328125000000568,very_fast,3
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,8,720.0,780.0,319,5.316666666666666,0.0859375,0.1484375,fast,2
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,9,780.0,900.0,304,2.533333333333333,0.226930852521985,0.2887498286733008,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,10,900.0,960.0,203,3.3833333333333333,0.0859375,0.1796875,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,11,960.0,1020.0,380,6.333333333333333,0.046875,0.1302083333333712,very_fast,3
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,12,1020.0,1260.0,557,2.3208333333333333,0.2983255255086597,0.3737084361906085,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,13,1260.0,1320.0,228,3.8,0.0872395833332575,0.125,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,14,1320.0,1680.0,710,1.9722222222222223,0.3630263350937838,0.495903022300388,slow,0
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,15,1680.0,1740.0,172,2.8666666666666667,0.0546875,0.1549479166662877,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,16,1740.0,1800.0,328,5.466666666666667,0.0638020833330301,0.1510416666667424,very_fast,3
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,17,1800.0,1980.0,578,3.2111111111111112,0.0759184418252638,0.2518382352940706,medium,1
641,Frédéric Chopin,"Preludes, Op.28",2009,train,2009/MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,2628.0546875,18,1980.0,2100.0,642,5.35,0.046875,0.1249269859814231,very_fast,3
