song_id,n_ioi_original,n_ioi_filtered,p50_ioi,p80_ioi,p90_ioi,tempo_bpm,tempo_label,skipped,skip_reason
2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--2.midi,2169,2063,0.155,0.195,0.235,255.32,fast,False,
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_11_R2_2015_wav--2.midi,2217,2166,0.145,0.185,0.215,279.07,fast,False,
2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--3.midi,2098,2028,0.135,0.165,0.185,324.32,fast,False,
2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_15_R2_2015_wav--1.midi,2219,2101,0.155,0.195,0.225,266.67,fast,False,
2017/MIDI-Unprocessed_073_PIANO073_MID--AUDIO-split_07-08-17_Piano-e_2-02_wav--2.midi,2143,2063,0.155,0.195,0.243,246.91,fast,False,
2017/MIDI-Unprocessed_082_PIANO082_MID--AUDIO-split_07-09-17_Piano-e_2_-04_wav--3.midi,2233,2103,0.135,0.165,0.215,279.07,fast,False,
2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,2184,2054,0.155,0.185,0.215,279.07,fast,False,
2011/MIDI-Unprocessed_09_R2_2011_MID--AUDIO_R2-D3_04_Track04_wav.midi,2105,1971,0.135,0.185,0.225,266.67,fast,False,
2011/MIDI-Unprocessed_16_R2_2011_MID--AUDIO_R2-D4_09_Track09_wav.midi,2079,1794,0.115,0.155,0.195,307.69,fast,False,
2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--3.midi,2469,2356,0.115,0.215,0.255,235.29,fast,False,
2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--4.midi,2417,1985,0.115,0.195,0.291,206.19,moderate,False,
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--1.midi,783,732,0.105,0.155,0.255,235.29,fast,False,
2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_06_R2_2015_wav--1.midi,2369,2182,0.105,0.205,0.285,210.53,moderate,False,
2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--3.midi,2510,1978,0.115,0.195,0.315,190.48,moderate,False,
2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_04_Track04_wav.midi,2170,2009,0.125,0.175,0.205,292.68,fast,False,
2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--1.midi,2062,1778,0.175,0.315,0.375,160.0,moderate,False,
2018/MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--3.midi,4272,3987,0.135,0.175,0.215,279.07,fast,False,
2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--1.midi,2306,2153,0.135,0.175,0.205,292.68,fast,False,
2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--2.midi,1207,1041,0.245,0.345,0.445,134.83,slow,False,
2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_07_R2_2013_wav--2.midi,1343,1306,0.205,0.275,0.475,126.32,slow,False,
2011/MIDI-Unprocessed_23_R2_2011_MID--AUDIO_R2-D6_03_Track03_wav.midi,1407,1304,0.135,0.225,0.445,134.83,slow,False,
2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--2.midi,432,387,0.295,0.353,0.385,155.84,moderate,False,
2006/MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_01_Track01_wav.midi,3909,3640,0.155,0.235,0.275,218.18,fast,False,
2006/MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_01_Track01_wav.midi,4108,3734,0.185,0.265,0.325,184.62,moderate,False,
2006/MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_01_Track01_wav.midi,4044,3612,0.165,0.245,0.315,190.48,moderate,False,
2006/MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_02_Track02_wav.midi,1315,1267,0.235,0.565,0.725,82.76,slow,False,
2006/MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_02_Track02_wav.midi,1346,1274,0.275,0.709,0.945,63.49,slow,False,
2006/MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_02_Track02_wav.midi,1470,1272,0.285,0.715,0.874,68.65,slow,False,
2006/MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_03_Track03_wav.midi,4631,4195,0.125,0.215,0.245,244.9,fast,False,
2006/MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_03_Track03_wav.midi,5002,4459,0.125,0.215,0.245,244.9,fast,False,
2006/MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_03_Track03_wav.midi,4767,4219,0.125,0.215,0.245,244.9,fast,False,
2006/MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_01_Track01_wav.midi,3011,2831,0.155,0.255,0.415,144.58,slow,False,
2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_01_Track01_wav.midi,3075,2886,0.155,0.255,0.445,134.83,slow,False,
2006/MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_01_Track01_wav.midi,3029,2884,0.155,0.245,0.415,144.58,slow,False,
2006/MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_02_Track02_wav.midi,1375,1138,0.225,0.665,0.795,75.47,slow,False,
2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_02_Track02_wav.midi,1455,1166,0.215,0.585,0.715,83.92,slow,False,
2006/MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_02_Track02_wav.midi,1497,1209,0.215,0.539,0.645,93.02,slow,False,
2006/MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_03_Track03_wav.midi,5140,4755,0.145,0.205,0.265,226.42,fast,False,
2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_03_Track03_wav.midi,1384,1239,0.135,0.295,0.355,169.01,moderate,False,
2006/MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_03_Track03_wav.midi,5392,4993,0.135,0.185,0.235,255.32,fast,False,
2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_04_Track04_wav.midi,4514,4077,0.135,0.175,0.205,292.68,fast,False,
2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--2.midi,3852,3632,0.185,0.285,0.395,151.9,moderate,False,
2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--2.midi,1314,1218,0.215,0.325,0.435,137.93,slow,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_08_R2_2014_wav.midi,10629,9645,0.145,0.245,0.425,141.18,slow,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_17_R2_2014_wav.midi,10106,9477,0.145,0.255,0.405,148.15,slow,False,
2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_19_R2_2014_wav.midi,11070,10471,0.145,0.245,0.425,141.18,slow,False,
2018/MIDI-Unprocessed_Schubert1-3_MID--AUDIO_07_R2_2018_wav.midi,10219,9462,0.145,0.245,0.405,148.15,slow,False,
2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--2.midi,1373,1240,0.215,0.305,0.425,141.18,slow,False,
2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_01_Track01_wav.midi,1931,1701,0.195,0.405,0.535,112.15,slow,False,
2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_02_Track02_wav.midi,3129,2807,0.215,0.375,0.505,118.81,slow,False,
2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_03_Track03_wav.midi,1632,1499,0.255,0.385,0.577,103.99,slow,False,
2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_04_Track04_wav.midi,2014,1932,0.125,0.145,0.225,266.67,fast,False,
2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_01_Track01_wav.midi,2332,2137,0.175,0.375,0.485,123.71,slow,False,
2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_02_Track02_wav.midi,2926,2731,0.205,0.345,0.485,123.71,slow,False,
2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_03_Track03_wav.midi,1539,1465,0.225,0.385,0.535,112.15,slow,False,
2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_04_Track04_wav.midi,2018,1901,0.115,0.145,0.195,307.69,fast,False,
2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--3.midi,1255,1126,0.255,0.315,0.405,148.15,slow,False,
2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_01_WAV.midi,1929,1701,0.165,0.355,0.415,144.58,slow,False,
2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_02_WAV.midi,1753,1582,0.225,0.315,0.385,155.84,moderate,False,
2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_03_WAV.midi,1048,959,0.255,0.355,0.555,108.11,slow,False,
2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_04_WAV.midi,2027,1907,0.125,0.155,0.185,324.32,fast,False,
2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--1.midi,4387,3916,0.165,0.415,0.885,67.8,slow,False,
2018/MIDI-Unprocessed_Schubert1-3_MID--AUDIO_02_R2_2018_wav.midi,8452,7658,0.155,0.305,0.395,151.9,moderate,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_15_R2_2014_wav.midi,8540,7315,0.145,0.275,0.365,164.38,moderate,False,
2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_01_WAV.midi,4159,3730,0.165,0.265,0.315,190.48,moderate,False,
2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_02_WAV.midi,1530,1311,0.285,0.725,0.975,61.54,slow,False,
2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_03_WAV.midi,1476,1377,0.115,0.225,0.239,251.05,fast,False,
2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_04_WAV.midi,3114,2588,0.115,0.185,0.205,292.68,fast,False,
2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_01_WAV.midi,4110,3694,0.185,0.285,0.345,173.91,moderate,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_04_R2_2014_wav.midi,9846,9194,0.165,0.255,0.325,184.62,moderate,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_12_R2_2014_wav.midi,11384,10401,0.165,0.275,0.345,173.91,moderate,False,
2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_02_WAV.midi,1416,1299,0.305,0.765,1.037,57.86,slow,False,
2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_03_WAV.midi,1498,1395,0.115,0.235,0.245,244.9,fast,False,
2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_04_WAV.midi,3191,2818,0.135,0.225,0.245,244.9,fast,False,
2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_01_Track01_wav.midi,3926,3686,0.175,0.275,0.335,179.1,moderate,False,
2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_02_Track02_wav.midi,1367,1280,0.295,0.715,0.885,67.8,slow,False,
2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_03_Track03_wav.midi,1492,1369,0.125,0.235,0.255,235.29,fast,False,
2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_04_Track04_wav.midi,3155,2765,0.125,0.205,0.215,279.07,fast,False,
2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_01_Track01_wav.midi,4145,3736,0.185,0.265,0.365,164.38,moderate,False,
2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_02_Track02_wav.midi,1336,1273,0.285,0.685,0.875,68.57,slow,False,
2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_03_Track03_wav.midi,1508,1410,0.125,0.245,0.275,218.18,fast,False,
2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_04_Track04_wav.midi,3211,2852,0.125,0.205,0.225,266.67,fast,False,
2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_09_R2_2018_wav.midi,11433,10509,0.155,0.255,0.325,184.62,moderate,False,
2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_10_R2_2018_wav.midi,11266,9873,0.155,0.245,0.315,190.48,moderate,False,
2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_01_WAV.midi,2635,2371,0.135,0.235,0.315,190.48,moderate,False,
2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_02_WAV.midi,1208,1076,0.275,0.515,0.805,74.53,slow,False,
2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_03_WAV.midi,885,829,0.165,0.285,0.365,164.38,moderate,False,
2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_04_WAV.midi,3734,3283,0.115,0.165,0.265,226.42,fast,False,
2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_01_WAV.midi,2312,2150,0.235,0.435,0.565,106.19,slow,False,
2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV.midi,1603,1457,0.275,0.475,0.645,93.02,slow,False,
2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_03_WAV.midi,1026,942,0.205,0.415,0.615,97.56,slow,False,
2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV.midi,2828,2617,0.135,0.225,0.305,196.72,moderate,False,
2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.midi,2542,2380,0.135,0.225,0.325,184.62,moderate,False,
2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_01_WAV.midi,2494,2422,0.135,0.225,0.335,179.1,moderate,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_07_R2_2014_wav.midi,8998,8440,0.135,0.245,0.315,190.48,moderate,False,
2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_21_R2_2014_wav.midi,8390,7752,0.135,0.265,0.355,169.01,moderate,False,
2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_02_WAV.midi,1140,1053,0.265,0.465,0.755,79.47,slow,False,
2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_02_WAV.midi,1109,1060,0.295,0.555,0.957,62.7,slow,False,
2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.midi,841,818,0.135,0.255,0.355,169.01,moderate,False,
2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.midi,717,711,0.145,0.285,0.325,184.62,moderate,False,
2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.midi,3633,3438,0.115,0.155,0.245,244.9,fast,False,
2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_04_WAV.midi,3621,3463,0.125,0.165,0.285,210.53,moderate,False,
2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_01_Track01_wav.midi,3492,3184,0.145,0.265,0.345,173.91,moderate,False,
2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_02_Track02_wav.midi,1261,1061,0.285,0.495,0.815,73.62,slow,False,
2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_03_Track03_wav.midi,4607,4209,0.135,0.185,0.285,210.53,moderate,False,
2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_01_Track01_wav.midi,2579,2349,0.125,0.225,0.305,196.72,moderate,False,
2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_02_Track02_wav.midi,1217,1073,0.255,0.455,0.845,71.01,slow,False,
2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_03_Track03_wav.midi,4549,4285,0.125,0.175,0.255,235.29,fast,False,
2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_01_Track01_wav.midi,2587,2347,0.135,0.225,0.305,196.72,moderate,False,
2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_02_Track02_wav.midi,1260,1070,0.245,0.465,0.816,73.53,slow,False,
2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_03_Track03_wav.midi,858,806,0.125,0.235,0.295,203.39,moderate,False,
2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_04_Track04_wav.midi,3633,3416,0.125,0.165,0.275,218.18,fast,False,
2018/MIDI-Unprocessed_Schubert1-3_MID--AUDIO_05_R2_2018_wav.midi,8237,7725,0.135,0.275,0.335,179.1,moderate,False,
2018/MIDI-Unprocessed_Schubert4-6_MID--AUDIO_08_R2_2018_wav.midi,8369,7692,0.135,0.275,0.355,169.01,moderate,False,
2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_11_R2_2018_wav.midi,8147,7522,0.125,0.245,0.325,184.62,moderate,False,
2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_16_R2_2018_wav.midi,8204,7597,0.135,0.275,0.355,169.01,moderate,False,
2014/MIDI-UNPROCESSED_19-20-21_R2_2014_MID--AUDIO_20_R2_2014_wav.midi,4596,4251,0.275,0.495,0.635,94.49,slow,False,
2014/MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_10_R2_2014_wav.midi,8309,7927,0.135,0.315,0.475,126.32,slow,False,
2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_01_Track01_wav.midi,2658,2531,0.115,0.145,0.205,292.68,fast,False,
2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_02_Track02_wav.midi,1875,1611,0.285,0.515,0.675,88.89,slow,False,
2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_03_Track03_wav.midi,1465,1175,0.235,0.397,0.585,102.56,slow,False,
2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_04_Track04_wav.midi,2764,2593,0.125,0.175,0.275,218.18,fast,False,
2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_20_R2_2018_wav.midi,10619,9596,0.145,0.305,0.455,131.87,slow,False,
2018/MIDI-Unprocessed_Schubert7-9_MID--AUDIO_15_R2_2018_wav.midi,7659,7171,0.175,0.335,0.445,134.83,slow,False,
2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_17_R2_2018_wav.midi,7790,7301,0.155,0.315,0.375,160.0,moderate,False,
2018/MIDI-Unprocessed_Schubert10-12_MID--AUDIO_18_R2_2018_wav.midi,7893,7308,0.155,0.325,0.405,148.15,slow,False,
2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_01_Track01_wav.midi,2769,2251,0.255,0.335,0.415,144.58,slow,False,
2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_02_Track02_wav.midi,1825,1513,0.165,0.335,0.555,108.11,slow,False,
2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_03_Track03_wav.midi,969,832,0.205,0.325,0.365,164.38,moderate,False,
2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_04_Track04_wav.midi,3254,3017,0.145,0.165,0.205,292.68,fast,False,
2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_01_WAV.midi,2221,2118,0.285,0.385,0.505,118.81,slow,False,
2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_01_WAV.midi,3251,2915,0.235,0.345,0.445,134.83,slow,False,
2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.midi,1422,1322,0.185,0.365,0.655,91.6,slow,False,
2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_02_WAV.midi,1619,1431,0.195,0.415,0.635,94.49,slow,False,
2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.midi,867,809,0.215,0.345,0.405,148.15,slow,False,
2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_03_WAV.midi,888,799,0.255,0.365,0.465,129.03,slow,False,
2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.midi,3071,2975,0.145,0.165,0.225,266.67,fast,False,
2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_04_WAV.midi,3103,2944,0.125,0.155,0.215,279.07,fast,False,
2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_01_Track01_wav.midi,2299,2082,0.335,0.515,0.625,96.0,slow,False,
2004/MIDI-Unprocessed_XP_04_R2_2004_01_ORIG_MID--AUDIO_04_R2_2004_02_Track02_wav.midi,5604,5191,0.165,0.315,0.395,151.9,moderate,False,
2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_01_Track01_wav.midi,2562,2132,0.255,0.375,0.455,131.87,slow,False,
2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_02_Track02_wav.midi,1684,1379,0.195,0.375,0.595,100.84,slow,False,
2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_03_Track03_wav.midi,4110,3735,0.135,0.195,0.295,203.39,moderate,False,
2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_03_WAV.midi,1961,1638,0.175,0.371,0.448,133.93,slow,False,
2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_03_Track03_wav.midi,6966,6362,0.125,0.245,0.345,173.91,moderate,False,
2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--3.midi,1203,1067,0.185,0.315,0.415,144.58,slow,False,
2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_08_Track08_wav.midi,1396,1137,0.135,0.205,0.275,218.18,fast,False,
2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_04_Track04_wav.midi,3496,2788,0.115,0.205,0.265,226.42,fast,False,
2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--2.midi,1536,1288,0.125,0.145,0.195,307.69,fast,False,
2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_02_Track02_wav.midi,1065,946,0.185,0.275,0.34,176.47,moderate,False,
2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_03_Track03_wav.midi,1490,1261,0.115,0.145,0.175,342.86,fast,False,
2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_04_Track04_wav.midi,832,619,0.135,0.295,0.387,155.04,moderate,False,
2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_05_Track05_wav.midi,1859,1488,0.115,0.145,0.185,324.32,fast,False,
2011/MIDI-Unprocessed_25_R2_2011_MID--AUDIO_R2-D6_08_Track08_wav.midi,1078,981,0.345,0.455,0.565,106.19,slow,False,
2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_05_Track05_wav.midi,766,602,0.15,0.345,0.505,118.81,slow,False,
2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--4.midi,537,451,0.215,0.385,0.425,141.18,slow,False,
2011/MIDI-Unprocessed_17_R2_2011_MID--AUDIO_R2-D5_06_Track06_wav.midi,2178,1654,0.135,0.245,0.345,173.91,moderate,False,
2004/MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_02_Track02_wav.midi,8376,6469,0.135,0.225,0.325,184.62,moderate,False,
2004/MIDI-Unprocessed_SMF_05_R1_2004_01_ORIG_MID--AUDIO_05_R1_2004_03_Track03_wav.midi,3265,1628,0.105,0.125,0.145,413.79,fast,False,
2004/MIDI-Unprocessed_XP_06_R1_2004_01_ORIG_MID--AUDIO_06_R1_2004_01_Track01_wav.midi,9939,7833,0.155,0.395,0.515,116.5,slow,False,
